CustomerID,LoyalScore
13013.0,87.64555193292966
14134.0,87.23024375097036
18008.0,87.16814159292035
16814.0,86.52771308802981
17381.0,86.48113646949231
14085.0,86.42679708119857
17157.0,86.26766030119546
12939.0,86.2560161465611
14560.0,85.89892873777364
17238.0,85.56901102313306
16126.0,85.33224654556746
16497.0,85.1963980748331
13230.0,85.05666821922063
16125.0,85.04114267970812
14249.0,85.00621021580501
12823.0,84.98292190653626
13491.0,84.91305697873003
16008.0,84.6879366557988
13426.0,84.45505356311132
13174.0,84.33861201676758
13225.0,84.3075609377426
13269.0,84.18723800652073
18251.0,83.86896444651451
17504.0,83.60891165968019
16709.0,83.46141903431145
15129.0,83.22853594162397
13680.0,83.04611085235211
17409.0,82.79770222015215
17913.0,82.73171867722404
14866.0,82.60363297624593
12415.0,82.53764943331781
12913.0,82.46002173575532
18229.0,82.35910572892408
13629.0,82.32417326502095
13931.0,82.22713864306786
15571.0,82.1883247942866
17241.0,82.10293432696785
13571.0,82.04471355379599
12714.0,82.01754385964914
14344.0,82.00589970501476
15032.0,81.93991616208665
14160.0,81.90110231330539
17346.0,81.84676292501165
12668.0,81.7613724576929
15727.0,81.5711845986648
16742.0,81.51296382549295
13291.0,81.49743828598044
13137.0,81.31501319670859
14525.0,81.06660456450862
16393.0,81.047197640118
14841.0,81.03555348548362
14146.0,80.985095482068
13875.0,80.94628163328677
16986.0,80.91523055426177
17526.0,80.85312839621177
16458.0,80.64353361279304
15641.0,80.63965222791494
14918.0,80.40288775034934
15854.0,80.09237696009937
15203.0,80.01474926253688
14465.0,79.73140816643378
16400.0,79.67706877814004
16409.0,79.60332246545568
16208.0,79.50628784350256
13869.0,79.34715106349945
15332.0,79.26952336593696
17690.0,79.26564198105883
17001.0,79.1957770532526
15862.0,79.12203074056823
13214.0,79.0987424312995
13722.0,79.08321689178699
18055.0,78.96677534544325
17218.0,78.95124980593077
13340.0,78.91243595714951
16279.0,78.71060394348704
16098.0,78.56699270299644
17491.0,78.5437043937277
17138.0,78.53206023909331
15024.0,78.52817885421518
15034.0,78.48548362055583
14688.0,78.40009315323708
12867.0,78.32246545567459
15606.0,78.24871914299023
12731.0,78.1982611395746
16197.0,78.1982611395746
13728.0,78.19049836981834
17419.0,78.15556590591524
16686.0,78.15168452103711
17929.0,78.00031051079026
14855.0,77.85669927029964
17863.0,77.79459711224966
18144.0,77.75190187859029
16190.0,77.56171401956219
15002.0,77.53066294053718
14001.0,77.4840863219997
13561.0,77.42198416394969
15514.0,77.38317031516846
12976.0,77.27449153858096
15013.0,77.25896599906848
14466.0,77.14252445272473
17742.0,77.11147337369975
16539.0,77.11147337369972
16938.0,77.06489675516224
17819.0,77.03384567613726
15421.0,76.932929669306
15716.0,76.89023443564663
13052.0,76.86306474149977
17293.0,76.78155565905915
12928.0,76.77767427418102
14177.0,76.7078093463748
15768.0,76.70004657661853
15860.0,76.6767582673498
15769.0,76.58360503027481
13157.0,76.56807949076232
16636.0,76.42058686539359
15623.0,76.38953578636858
13654.0,76.24204316099986
15301.0,76.1721782331936
12759.0,76.10231330538737
18069.0,76.06349945660611
13031.0,76.02468560782488
17920.0,76.00139729855613
15983.0,75.99363452879987
16743.0,75.94705791026239
18077.0,75.94317652538426
16182.0,75.91600683123738
12482.0,75.89659990684676
12932.0,75.89659990684676
17449.0,75.8228535941624
17139.0,75.78403974538115
14548.0,75.75298866635616
14439.0,75.7258189722093
18194.0,75.72193758733117
12557.0,75.7102934326968
14562.0,75.66371681415929
14733.0,75.62490296537806
13953.0,75.58997050147492
13771.0,75.55115665269369
14467.0,75.52398695854681
12435.0,75.5084614190343
18061.0,75.46576618537495
13562.0,75.45024064586245
12583.0,75.42695233659369
16718.0,75.3803757180562
15365.0,75.31827356000622
17351.0,75.29498525073747
16003.0,75.14749262536873
17364.0,75.14749262536873
12540.0,75.1436112404906
17416.0,75.11644154634374
15532.0,75.1086787765875
15570.0,75.08539046731875
16059.0,74.97671169073125
13305.0,74.94566061170626
15081.0,74.67784505511567
13848.0,74.67396367023754
14710.0,74.6506753609688
16470.0,74.62738705170005
18231.0,74.6196242819438
13209.0,74.57304766340631
16331.0,74.53423381462505
17470.0,74.53423381462505
17672.0,74.52647104486881
16271.0,74.52647104486881
15456.0,74.49541996584382
14701.0,74.45660611706256
12877.0,74.4139108834032
17858.0,74.40226672876884
18044.0,74.39838534389071
17584.0,74.31299487657196
17682.0,74.30911349169384
12841.0,74.27418102779073
12744.0,74.26641825803448
16032.0,74.24701133364385
17625.0,74.24312994876573
16416.0,74.11504424778762
18170.0,74.02965378046888
16923.0,74.01024685607825
15465.0,73.99860270144387
16746.0,73.9209750038814
17623.0,73.91321223412514
15199.0,73.8899239248564
16510.0,73.88216115510015
17068.0,73.77348237851265
15043.0,73.77348237851265
16549.0,73.73854991460955
16336.0,73.69197329607204
17262.0,73.64927806241268
15159.0,73.6376339077783
14790.0,73.59493867411892
16710.0,73.57941313460644
12863.0,73.57165036485019
12455.0,73.5600062102158
13719.0,73.55612482533769
15095.0,73.54059928582518
16086.0,73.40086943021271
13952.0,73.4008694302127
17848.0,73.38146250582209
14709.0,73.36593696630958
15910.0,73.3542928116752
15569.0,73.33876727216271
14988.0,73.33876727216271
16722.0,73.33488588728459
14161.0,73.33100450240646
15547.0,73.31936034777209
13357.0,73.31936034777209
14057.0,73.27666511411273
17822.0,73.25337680484398
13199.0,73.24561403508773
17388.0,73.22232572581898
14739.0,73.14081664337839
16004.0,73.12140971898775
15738.0,73.02825648191275
18092.0,72.96227293898464
17432.0,72.95839155410651
15245.0,72.91181493556901
14651.0,72.90405216581276
16904.0,72.88076385654402
14396.0,72.85747554727527
15795.0,72.83418723800652
13969.0,72.80313615898153
17809.0,72.74879677068779
17235.0,72.72550846141904
12806.0,72.70610153702842
14257.0,72.65176214873468
14395.0,72.6401179941003
14913.0,72.62847383946593
15288.0,72.6245924545878
12549.0,72.6090669150753
16985.0,72.57025306629406
17576.0,72.53920198726907
17851.0,72.53143921751281
13418.0,72.46933705946282
18259.0,72.46157428970658
12477.0,72.45381151995032
18036.0,72.38006520726596
14498.0,72.37618382238783
17082.0,72.34901412824097
14692.0,72.33348858872846
13854.0,72.32960720385033
15601.0,72.29467473994721
13542.0,72.28691197019096
13259.0,72.24809812140973
13935.0,72.17435180872536
17220.0,72.15882626921285
13984.0,72.14718211457848
13838.0,72.07343580189412
14702.0,72.05402887750348
16456.0,72.038503337991
17228.0,72.03462195311288
13538.0,71.98028256481912
12539.0,71.98028256481912
16477.0,71.95699425555038
14016.0,71.94146871603789
13802.0,71.93370594628163
13448.0,71.9259431765254
13044.0,71.90265486725664
15972.0,71.8948920975004
12980.0,71.87548517310977
12682.0,71.84443409408478
16891.0,71.81726439993791
15366.0,71.7862133209129
16983.0,71.76292501164416
14821.0,71.73963670237542
14461.0,71.70858562335042
17519.0,71.67365315944728
16200.0,71.66200900481293
13831.0,71.6426020804223
14060.0,71.6115510013973
17075.0,71.60766961651917
15073.0,71.5921440770067
12765.0,71.59214407700667
17940.0,71.5804999223723
16087.0,71.56109299798169
16650.0,71.55333022822543
15660.0,71.53780468871294
16771.0,71.46017699115045
17031.0,71.44853283651607
17150.0,71.3903120633442
17739.0,71.37090513895357
18093.0,71.37090513895357
16782.0,71.29715882626921
17091.0,71.28939605651296
12637.0,71.28551467163483
17160.0,71.28163328675673
15493.0,71.26998913212235
16883.0,71.2467008228536
13373.0,71.21176835895047
14653.0,71.15742897065674
16992.0,71.14578481602236
17975.0,71.1380220462661
16611.0,71.11085235211924
12725.0,71.09920819748487
13756.0,71.07203850333799
15629.0,71.02158049992238
13131.0,71.01381773016612
15044.0,71.009936345288
15389.0,70.9750038813849
15757.0,70.92066449309114
12937.0,70.88573202918802
16515.0,70.86244371991927
14327.0,70.83915541065052
18065.0,70.82751125601614
14110.0,70.82362987113802
16119.0,70.80810433162553
14449.0,70.79257879211303
15985.0,70.73823940381929
13762.0,70.73435801894117
13888.0,70.71495109455054
13999.0,70.6877814004037
14145.0,70.65284893650055
14186.0,70.60627231796305
13001.0,70.5829840086943
16072.0,70.56745846918182
14469.0,70.55581431454743
17227.0,70.5519329296693
12599.0,70.51311908088807
15150.0,70.51311908088805
18087.0,70.45489830771618
12356.0,70.41996584381307
14735.0,70.41220307405683
13715.0,70.40055891942247
16290.0,70.36950784039745
17287.0,70.33457537649434
15590.0,70.32681260673809
15984.0,70.31128706722558
16105.0,70.29188014283496
12395.0,70.28411737307873
18172.0,70.2841173730787
12849.0,70.26859183356622
12490.0,70.2647104486881
16353.0,70.2491849091756
14312.0,70.24142213941934
17876.0,70.22589659990685
14221.0,70.21425244527249
17243.0,70.17931998136935
17203.0,70.17543859649123
12422.0,70.12498059307562
12836.0,70.10945505356311
12683.0,70.10945505356311
14092.0,70.07840397453812
15260.0,70.03959012575687
14669.0,69.9968948920975
16713.0,69.96196242819438
15793.0,69.93867411892563
14282.0,69.93867411892563
14275.0,69.91538580965688
15425.0,69.91150442477876
12835.0,69.9037416550225
17029.0,69.8688091911194
17230.0,69.85716503648501
14422.0,69.85716503648501
17021.0,69.81446980282566
16912.0,69.79506287843503
18025.0,69.7756559540444
16168.0,69.74072349014128
16209.0,69.71743518087254
17191.0,69.66697717745693
13477.0,69.61263778916317
15497.0,69.58934947989442
17268.0,69.56606117062569
12524.0,69.55053563111318
14243.0,69.52724732184443
14291.0,69.5194845520882
14341.0,69.50007762769758
15615.0,69.50007762769756
14744.0,69.49231485794132
17137.0,69.46514516379445
15521.0,69.44961962428194
14852.0,69.42244993013507
12872.0,69.41468716037882
16199.0,69.30988976866946
14040.0,69.30600838379134
15674.0,69.29436422915695
17700.0,69.28660145940073
13649.0,69.25555038037572
13758.0,69.25555038037572
16011.0,69.24778761061945
15544.0,69.24390622574134
16553.0,69.22061791647259
12433.0,69.21285514671636
14723.0,69.20897376183821
13705.0,69.18568545256949
13748.0,69.16239714330074
15817.0,69.11582052476324
14426.0,69.10029498525076
15290.0,69.08865083061637
15719.0,69.08088806086012
13576.0,69.07700667598199
12949.0,69.06148113646948
15955.0,69.045955596957
12662.0,69.04207421207887
16241.0,69.01878590281012
17669.0,69.014904517932
15189.0,69.014904517932
17448.0,68.99549759354137
17190.0,68.99161620866325
13985.0,68.98385343890699
12970.0,68.98385343890699
12358.0,68.97609066915076
15023.0,68.96056512963825
16062.0,68.95668374476014
15640.0,68.94892097500389
13870.0,68.92951405061326
16329.0,68.92563266573514
14532.0,68.92175128085701
12621.0,68.90234435646639
14210.0,68.90234435646639
17861.0,68.89070020183202
17259.0,68.87517466231952
17320.0,68.8712932774414
13767.0,68.86353050768514
14566.0,68.84412358329452
16266.0,68.78202142524452
14004.0,68.7626145008539
15755.0,68.75097034621955
14541.0,68.71991926719454
13590.0,68.7005123428039
13709.0,68.67334264865706
16327.0,68.64617295451016
16308.0,68.64229156963205
16081.0,68.63841018475392
13707.0,68.6345287998758
12701.0,68.63064741499767
17044.0,68.62676603011955
13531.0,68.6190032603633
14514.0,68.61512187548517
14867.0,68.60735910572892
17400.0,68.59571495109456
17222.0,68.57242664182581
13769.0,68.56854525694769
14215.0,68.55301971743518
17838.0,68.53361279304455
13488.0,68.51808725353207
15867.0,68.49479894426331
17236.0,68.47927340475081
16655.0,68.47151063499456
15062.0,68.45986648036019
15523.0,68.45598509548206
16779.0,68.45210371060394
15622.0,68.4132898618227
15373.0,68.37835739791957
16873.0,68.37447601304144
16620.0,68.37447601304144
14796.0,68.33566216426021
15498.0,68.33178077938209
12357.0,68.32789939450396
14235.0,68.29684831547895
15990.0,68.29296693060085
14626.0,68.26191585157585
15123.0,68.2541530818196
13408.0,68.24250892718523
13097.0,68.24250892718521
15856.0,68.22698338767272
17758.0,68.21922061791646
13593.0,68.20757646328211
14540.0,68.20757646328211
17402.0,68.20369507840398
16839.0,68.19981369352585
17797.0,68.19205092376961
17961.0,68.16099984474461
17382.0,68.15323707498835
17290.0,68.1454743052321
15898.0,68.14159292035397
12926.0,68.13383015059775
15808.0,68.11830461108525
16206.0,68.11830461108524
13783.0,68.10277907157274
16652.0,68.10277907157274
14091.0,68.08725353206025
14961.0,68.08337214718212
16210.0,68.07560937742586
16525.0,68.06396522279148
13319.0,68.04455829840089
17377.0,68.04455829840087
14239.0,68.04067691352276
16859.0,68.02126998913212
13090.0,68.017388604254
17231.0,68.00962583449775
18178.0,67.98245614035089
16029.0,67.98245614035089
16186.0,67.97469337059464
13880.0,67.92035398230088
14408.0,67.89318428815402
14441.0,67.893184288154
15167.0,67.88542151839776
15946.0,67.86601459400714
15912.0,67.83496351498214
18260.0,67.82331936034778
17581.0,67.81943797546965
17646.0,67.80779382083527
17127.0,67.78062412668841
17553.0,67.75733581741964
17414.0,67.75345443254155
14129.0,67.72240335351654
12374.0,67.69523365936966
15874.0,67.69135227449154
14682.0,67.69135227449154
15358.0,67.67582673497904
16466.0,67.66030119546654
16595.0,67.61372457692904
15712.0,67.60208042229466
16558.0,67.59819903741656
16905.0,67.57879211302593
15998.0,67.57879211302593
17534.0,67.56714795839156
14895.0,67.54774103400094
18236.0,67.52445272473217
14606.0,67.51280857009782
14625.0,67.50892718521969
13777.0,67.50892718521969
12805.0,67.50504580034156
13975.0,67.48175749107281
15661.0,67.47011333643844
12476.0,67.45070641204784
13173.0,67.44294364229157
16654.0,67.42353671790096
12371.0,67.42353671790096
12647.0,67.39248563887595
14298.0,67.36143455985095
16945.0,67.35755317497284
13327.0,67.35367179009471
14667.0,67.35367179009471
13249.0,67.33814625058221
12726.0,67.32650209594783
14770.0,67.32650209594783
13078.0,67.31097655643534
14825.0,67.30709517155721
17850.0,67.29933240180095
14431.0,67.29933240180095
16170.0,67.25275578326345
13647.0,67.24887439838535
15312.0,67.2411116286291
14329.0,67.23723024375096
16253.0,67.21782331936036
17365.0,67.21394193448222
17092.0,67.20229777984785
16161.0,67.19841639496973
13093.0,67.18677224033536
15967.0,67.17512808570098
16984.0,67.17124670082285
15039.0,67.16348393106661
16954.0,67.14019562179786
15673.0,67.12467008228536
18225.0,67.11690731252912
16843.0,67.11690731252912
13468.0,67.11690731252911
17343.0,67.113025927651
18242.0,67.10138177301661
15078.0,67.08585623350412
16133.0,67.0858562335041
13993.0,67.08197484862599
12681.0,67.08197484862598
17018.0,67.07809346374786
13050.0,67.05092376960098
12747.0,67.04704238472289
15272.0,67.04704238472287
15299.0,67.03539823008849
16588.0,67.03151684521038
13329.0,67.01599130569788
17841.0,66.99270299642914
17675.0,66.99270299642912
13564.0,66.98882161155099
17618.0,66.97329607203851
15394.0,66.95000776276976
17865.0,66.95000776276976
17511.0,66.9422449930135
17677.0,66.91895668374475
16700.0,66.91895668374475
13613.0,66.91119391398853
16503.0,66.91119391398853
14527.0,66.9073125291104
12709.0,66.89566837447602
15005.0,66.88790560471976
17315.0,66.88402421984165
15513.0,66.88402421984163
13047.0,66.88402421984163
