CustomerID,AvgItemCost,Score_AvgItemCost
12737.0,1855.25,100.0
14079.0,243.63,99.97671169073126
12636.0,141.0,99.9534233814625
12362.0,130.0,99.93013507219376
12555.0,129.23,99.90684676292501
16291.0,117.72,99.88355845365626
16047.0,107.14,99.86027014438751
12570.0,77.52,99.83698183511876
13096.0,69.95,99.81369352585003
12404.0,63.24,99.79040521658128
12466.0,56.73,99.76711690731253
14086.0,39.95,99.72054028877504
16165.0,39.95,99.72054028877504
14190.0,39.95,99.72054028877504
13452.0,34.95,99.67396367023754
17330.0,29.950000000000003,99.6506753609688
12606.0,21.0,99.62738705170004
15635.0,20.07,99.6040987424313
16915.0,15.887931034482758,99.58081043316255
12846.0,15.58,99.5575221238938
15257.0,14.75,99.53423381462507
13302.0,13.635714285714286,99.5109455053563
15455.0,12.75,99.48765719608757
12973.0,12.437096774193549,99.46436888681882
13734.0,11.390396039603962,99.44108057755007
13029.0,11.33,99.41779226828132
13205.0,10.95,99.39450395901258
17901.0,10.692857142857141,99.37121564974383
17074.0,10.686842105263159,99.34792734047508
14180.0,9.245157232704402,99.32463903120633
17383.0,9.225,99.30135072193758
14106.0,8.95,99.26641825803446
13535.0,8.95,99.26641825803446
13609.0,8.807894736842105,99.23148579413134
16821.0,8.71923076923077,99.20819748486261
12980.0,8.610673828125,99.18490917559384
14366.0,8.5,99.11504424778761
17557.0,8.5,99.11504424778761
17077.0,8.5,99.11504424778761
13829.0,8.5,99.11504424778761
13128.0,8.5,99.11504424778761
14463.0,8.288709677419355,99.04517931998137
13859.0,8.281578947368422,99.02189101071262
13036.0,8.081578947368422,98.99860270144387
15852.0,8.045833333333333,98.97531439217514
16489.0,7.992105263157894,98.95202608290639
17149.0,7.950000000000001,98.92873777363764
14589.0,7.95,98.90544946436889
15304.0,7.763793103448276,98.88216115510014
14538.0,7.616976744186047,98.85887284583139
15040.0,7.49,98.83558453656265
12413.0,7.3136363636363635,98.8122962272939
16273.0,7.305217391304348,98.78900791802515
15361.0,7.301351351351352,98.76571960875641
14495.0,7.083333333333333,98.74243129948765
15221.0,6.975409836065574,98.71914299021891
13219.0,6.930000000000001,98.69585468095016
14061.0,6.89796992481203,98.67256637168141
17929.0,6.86840490797546,98.64927806241268
16288.0,6.834210526315789,98.62598975314391
16074.0,6.801282051282051,98.60270144387518
12823.0,6.774285714285714,98.57941313460643
13145.0,6.652892561983471,98.55612482533768
15100.0,6.631496062992126,98.53283651606894
15871.0,6.619999999999999,98.50954820680019
16035.0,6.597878787878788,98.48625989753144
14612.0,6.550000000000001,98.46297158826269
17129.0,6.37,98.43968327899395
13551.0,6.349999999999999,98.41639496972519
15524.0,6.308333333333334,98.39310666045645
15779.0,6.204,98.3698183511877
13490.0,6.17,98.34653004191895
14133.0,6.11,98.32324173265022
15588.0,6.0375000000000005,98.29995342338145
14072.0,6.013076923076923,98.27666511411272
13207.0,5.95,98.21844434094085
16417.0,5.95,98.21844434094085
16970.0,5.95,98.21844434094085
17182.0,5.95,98.21844434094085
16993.0,5.923333333333334,98.16022356776898
12934.0,5.859677419354839,98.13693525850023
16926.0,5.842326732673268,98.11364694923148
16896.0,5.775,98.09035863996274
18037.0,5.729411764705882,98.067070330694
16277.0,5.717878787878788,98.04378202142524
18152.0,5.6892,98.0204937121565
12789.0,5.671875,97.99720540288776
17108.0,5.643548387096774,97.97391709361901
14794.0,5.609454545454546,97.95062878435026
15110.0,5.601648351648351,97.92734047508151
16486.0,5.598333333333334,97.90405216581276
13839.0,5.598000000000001,97.88076385654402
17151.0,5.521428571428572,97.85747554727526
14978.0,5.464744186046512,97.83418723800652
17152.0,5.45,97.81089892873777
14281.0,5.447777777777778,97.78761061946902
15734.0,5.434411764705883,97.76432231020028
14374.0,5.4,97.74103400093153
16614.0,5.346031746031746,97.71774569166278
15611.0,5.308559670781893,97.69445738239403
13169.0,5.3,97.67116907312528
15018.0,5.2976190476190474,97.64788076385655
17260.0,5.258695652173913,97.6245924545878
17474.0,5.235,97.60130414531905
16974.0,5.2214285714285715,97.5780158360503
17351.0,5.189185185185185,97.55472752678156
17384.0,5.1863636363636365,97.53143921751281
16447.0,5.1613,97.50815090824406
17467.0,5.13,97.48486259897533
14202.0,5.106987951807229,97.46157428970656
17924.0,5.10138888888889,97.43828598043783
18229.0,5.074546762589928,97.41499767116906
16548.0,5.0249999999999995,97.39170936190033
13237.0,5.0234375,97.36842105263158
15575.0,5.016666666666667,97.34513274336283
15283.0,5.015925925925926,97.32184443409409
14007.0,4.9675,97.29855612482534
15371.0,4.95,97.2286911970191
14580.0,4.95,97.2286911970191
15929.0,4.95,97.2286911970191
15284.0,4.95,97.2286911970191
15233.0,4.95,97.2286911970191
17056.0,4.946153846153847,97.15882626921285
18203.0,4.914285714285715,97.1355379599441
17018.0,4.884285714285714,97.11224965067537
15729.0,4.878947368421054,97.08896134140662
13542.0,4.8721104294478526,97.06567303213787
17497.0,4.86864406779661,97.04238472286913
16901.0,4.863333333333333,97.01909641360037
13331.0,4.859259259259259,96.99580810433163
17842.0,4.839213483146067,96.97251979506288
15432.0,4.817407407407408,96.94923148579413
17558.0,4.799444444444445,96.92594317652538
15770.0,4.79776119402985,96.90265486725663
17477.0,4.795555555555556,96.8793665579879
12894.0,4.768181818181818,96.85607824871914
13161.0,4.754935064935065,96.8327899394504
17098.0,4.728560000000001,96.80950163018164
14118.0,4.7262886597938145,96.7862133209129
17680.0,4.713559322033898,96.76292501164416
14183.0,4.6932786885245905,96.7396367023754
14080.0,4.682409090909091,96.71634839310667
16622.0,4.672727272727273,96.6930600838379
15377.0,4.663833992094862,96.66977177456917
15969.0,4.656060606060606,96.64648346530042
13438.0,4.65,96.62319515603167
15649.0,4.6223549488054605,96.59990684676293
15761.0,4.614516129032259,96.57661853749417
17134.0,4.610869565217391,96.55333022822543
18103.0,4.6,96.53004191895668
14543.0,4.597542120911794,96.50675360968793
15077.0,4.590681818181818,96.4834653004192
14088.0,4.590015319800842,96.46017699115043
15906.0,4.570531400966183,96.4368886818817
16028.0,4.566666666666666,96.41360037261295
16662.0,4.550000000000001,96.3903120633442
16664.0,4.55,96.36702375407545
17809.0,4.5302700617283955,96.34373544480671
15672.0,4.53,96.32044713553796
15659.0,4.5207999999999995,96.29715882626921
18212.0,4.5196969696969695,96.27387051700047
18089.0,4.51,96.25058220773171
14220.0,4.503061224489795,96.22729389846297
15890.0,4.501260504201681,96.20400558919422
13361.0,4.476851851851852,96.18071727992547
17847.0,4.472068965517241,96.15742897065674
15154.0,4.457102040816326,96.13414066138797
12992.0,4.445238095238095,96.11085235211924
14172.0,4.431477272727273,96.08756404285049
17262.0,4.39842105263158,96.06427573358174
15908.0,4.394080459770115,96.040987424313
18208.0,4.391219512195121,96.01769911504425
16920.0,4.3882716049382715,95.9944108057755
14207.0,4.383333333333334,95.97112249650675
16298.0,4.38,95.947834187238
13543.0,4.375714285714286,95.92454587796925
15577.0,4.346875,95.90125756870052
17487.0,4.33918918918919,95.87796925943177
17178.0,4.3238613861386135,95.85468095016302
18046.0,4.309772727272727,95.83139264089428
14376.0,4.309200000000001,95.80810433162551
13912.0,4.308620689655172,95.78481602235678
13071.0,4.307333333333333,95.76152771308803
13090.0,4.299399323181049,95.73823940381928
14145.0,4.291268075639599,95.71495109455054
14712.0,4.28125,95.69166278528178
16421.0,4.2786178861788615,95.66837447601304
16964.0,4.2418367346938775,95.64508616674429
14203.0,4.24175,95.62179785747554
15694.0,4.223098878695208,95.5985095482068
13913.0,4.2219999999999995,95.57522123893806
16439.0,4.198648648648649,95.5519329296693
14279.0,4.170869565217392,95.52864462040056
17849.0,4.1632727272727275,95.50535631113182
15888.0,4.140476190476191,95.48206800186307
13589.0,4.1401675977653625,95.45877969259432
16972.0,4.1381578947368425,95.43549138332557
14253.0,4.129545454545455,95.41220307405682
15728.0,4.125757575757576,95.38891476478808
12958.0,4.11824427480916,95.36562645551932
14370.0,4.105751879699248,95.34233814625058
15149.0,4.102420634920635,95.31904983698183
12809.0,4.097248322147651,95.29576152771308
13646.0,4.09240506329114,95.27247321844435
13511.0,4.076833333333333,95.2491849091756
12664.0,4.0690410958904115,95.22589659990685
15135.0,4.064146341463415,95.2026082906381
17223.0,4.061272727272727,95.17931998136935
13113.0,4.0601666666666665,95.15603167210061
15709.0,4.054166666666666,95.13274336283186
17599.0,4.05,95.10945505356311
16772.0,4.042960812772133,95.08616674429436
14870.0,4.031181318681319,95.06287843502562
12977.0,4.020084033613445,95.03959012575687
13092.0,4.01948051948052,95.01630181648812
16798.0,4.007464114832536,94.99301350721937
16430.0,4.0053431372549015,94.96972519795062
16985.0,4.000110149488592,94.94643688868189
17171.0,3.992,94.92314857941312
14230.0,3.9829268292682927,94.89986027014439
13067.0,3.9702020202020196,94.87657196087565
13651.0,3.956896551724138,94.85328365160689
16586.0,3.9479446640316205,94.82999534233815
14439.0,3.9474970896391146,94.8067070330694
16326.0,3.944111922141119,94.78341872380065
16061.0,3.9421052631578952,94.7601304145319
13133.0,3.941304347826087,94.73684210526315
14442.0,3.9277133825079025,94.71355379599441
15109.0,3.9224409448818895,94.69026548672566
14681.0,3.9187500000000006,94.66697717745691
18026.0,3.9133396226415096,94.64368886818816
14069.0,3.8993220338983052,94.62040055891943
13011.0,3.888461538461539,94.59711224965068
18063.0,3.8875000000000006,94.57382394038193
15479.0,3.878947368421053,94.55053563111319
14957.0,3.870422535211268,94.52724732184443
14527.0,3.8654312005135885,94.50395901257569
16088.0,3.8536997319034847,94.48067070330694
15223.0,3.85,94.45738239403819
13110.0,3.8488000000000007,94.43409408476946
15941.0,3.8433333333333333,94.41080577550069
16752.0,3.8425925925925926,94.38751746623196
12427.0,3.8417721518987342,94.3642291569632
16390.0,3.8319672131147544,94.34094084769445
16998.0,3.8214285714285716,94.3176525384257
17647.0,3.8192307692307685,94.29436422915697
14958.0,3.818833333333333,94.27107591988822
17440.0,3.81,94.24778761061947
16532.0,3.8027272727272727,94.22449930135072
14070.0,3.797093023255814,94.20121099208197
12917.0,3.796239837398374,94.17792268281323
14182.0,3.7935057471264373,94.15463437354448
14558.0,3.7907407407407407,94.13134606427573
16534.0,3.7851190476190473,94.108057755007
16694.0,3.780769230769231,94.08476944573823
17110.0,3.776086956521739,94.0614811364695
15972.0,3.7713958333333335,94.03819282720075
15591.0,3.756896551724138,94.014904517932
16944.0,3.754074074074074,93.99161620866326
13788.0,3.75,93.94503959012576
13640.0,3.75,93.94503959012576
12942.0,3.75,93.94503959012576
16649.0,3.7387804878048785,93.89846297158826
15373.0,3.7378438661710036,93.87517466231952
12825.0,3.7311510791366906,93.85188635305077
15768.0,3.730418430884184,93.82859804378202
15199.0,3.722289156626506,93.80530973451327
12600.0,3.710546875,93.78202142524454
12739.0,3.6853548387096775,93.75873311597577
14238.0,3.6843589743589744,93.73544480670704
14506.0,3.6738505747126435,93.71215649743829
15991.0,3.6719512195121955,93.68886818816954
17089.0,3.6699999999999995,93.6655798789008
17745.0,3.660609756097561,93.64229156963204
13442.0,3.6510434782608696,93.6190032603633
14984.0,3.6487586206896547,93.59571495109455
12923.0,3.6482142857142854,93.5724266418258
13087.0,3.6469767441860466,93.54913833255706
13064.0,3.6444805194805197,93.5258500232883
17225.0,3.6430555555555557,93.50256171401956
13696.0,3.638949275362319,93.47927340475081
13757.0,3.6212962962962965,93.45598509548206
15272.0,3.616816976127321,93.43269678621333
14024.0,3.6140909090909092,93.40940847694458
16222.0,3.61231884057971,93.38612016767583
14167.0,3.60825,93.36283185840708
12403.0,3.607682926829269,93.33954354913834
17975.0,3.6046514935988623,93.31625523986958
13785.0,3.5926490066225165,93.29296693060084
13562.0,3.5920212765957444,93.26967862133209
16196.0,3.588461538461538,93.24639031206334
12848.0,3.586206896551724,93.2231020027946
13300.0,3.579047619047619,93.19981369352584
18070.0,3.578488372093023,93.1765253842571
13257.0,3.574242424242424,93.15323707498835
14440.0,3.572536418166239,93.1299487657196
16978.0,3.5676470588235296,93.10666045645087
13967.0,3.5666666666666664,93.08337214718212
17819.0,3.5545843520782396,93.06008383791337
13398.0,3.55,93.03679552864462
12730.0,3.5438034188034186,93.01350721937587
13727.0,3.5279807692307696,92.99021891010713
17115.0,3.527076023391813,92.96693060083838
12695.0,3.5257264957264955,92.94364229156963
14834.0,3.5207246376811594,92.92035398230088
14998.0,3.5140206185567013,92.89706567303215
14532.0,3.506113116726835,92.8737773637634
16977.0,3.492957746478873,92.85048905449464
15465.0,3.4928108465608467,92.8272007452259
16769.0,3.4924770642201834,92.80391243595714
15973.0,3.490358974358975,92.78062412668841
13039.0,3.4852758620689657,92.75733581741964
16058.0,3.4833333333333334,92.73404750815091
17922.0,3.477551020408163,92.71075919888216
18134.0,3.4765625,92.68747088961341
18002.0,3.471111111111111,92.66418258034467
17513.0,3.470967741935484,92.64089427107592
15670.0,3.4670731707317075,92.61760596180717
17436.0,3.466022727272727,92.59431765253842
17623.0,3.4638432835820896,92.57102934326969
18009.0,3.4626944971537,92.54774103400094
14441.0,3.4600122850122847,92.52445272473219
13416.0,3.4590909090909094,92.50116441546344
13433.0,3.457210526315789,92.47787610619469
18199.0,3.4565656565656564,92.45458779692595
16523.0,3.4521988795518204,92.4312994876572
13864.0,3.4500000000000006,92.40801117838845
17515.0,3.4331228070175435,92.38472286911971
13921.0,3.432142857142857,92.36143455985095
13807.0,3.4250000000000003,92.33814625058221
13739.0,3.4227272727272724,92.31485794131345
17150.0,3.413523573200993,92.29156963204471
15854.0,3.410666666666667,92.26828132277596
17127.0,3.39714705882353,92.24499301350721
12899.0,3.3925925925925924,92.22170470423848
16868.0,3.391293103448276,92.19841639496973
18246.0,3.39,92.15183977643223
17925.0,3.39,92.15183977643223
17008.0,3.39,92.15183977643223
17401.0,3.3779411764705882,92.10526315789474
14853.0,3.377642585551331,92.08197484862599
12666.0,3.3741081081081084,92.05868653935724
13586.0,3.3725641025641027,92.03539823008849
16158.0,3.3589010989010992,92.01210992081975
17591.0,3.357926829268293,91.988821611551
12836.0,3.3563225255972697,91.96553330228225
12747.0,3.350357383681726,91.94224499301352
15833.0,3.35,91.91895668374475
12991.0,3.346923076923077,91.89566837447602
17739.0,3.346058344640434,91.87238006520727
13540.0,3.345978835978836,91.84909175593852
18011.0,3.340472440944882,91.82580344666977
16130.0,3.336081081081081,91.80251513740102
17976.0,3.3319811320754718,91.77922682813228
13666.0,3.326923076923077,91.75593851886353
14573.0,3.3264604810996565,91.73265020959478
18127.0,3.325,91.70936190032603
12670.0,3.3227826086956522,91.6860735910573
15092.0,3.319473684210526,91.66278528178854
16069.0,3.3166666666666664,91.6394969725198
15266.0,3.313761467889908,91.61620866325106
15044.0,3.3060185185185182,91.5929203539823
15493.0,3.304542857142857,91.56963204471356
17796.0,3.3039303482587066,91.54634373544481
12974.0,3.301875,91.52305542617606
14867.0,3.293607784431138,91.49976711690732
12844.0,3.2922448979591836,91.47647880763856
14737.0,3.291487603305785,91.45319049836982
14758.0,3.280071258907363,91.42990218910107
15211.0,3.274102564102564,91.40661387983232
12358.0,3.271973525872443,91.38332557056358
14767.0,3.2718803418803417,91.36003726129483
12655.0,3.266875,91.33674895202608
18108.0,3.2644632768361577,91.31346064275733
15162.0,3.263513513513513,91.29017233348858
15244.0,3.262835820895522,91.26688402421983
17147.0,3.2617605633802818,91.2435957149511
15396.0,3.257692307692308,91.22030740568235
14647.0,3.2558823529411764,91.1970190964136
15107.0,3.254545454545455,91.17373078714486
17598.0,3.253809523809524,91.1504424778761
18278.0,3.2472972972972975,91.12715416860736
16987.0,3.2453068592057766,91.10386585933861
13847.0,3.236666666666667,91.08057755006986
14199.0,3.234955752212389,91.05728924080113
18115.0,3.233333333333334,91.03400093153236
17909.0,3.232926829268293,91.01071262226363
16312.0,3.229245283018868,90.98742431299488
17482.0,3.2290041493775936,90.96413600372613
13714.0,3.227,90.94084769445739
17748.0,3.2265765765765764,90.91755938518864
17960.0,3.2263157894736842,90.89427107591989
17995.0,3.226,90.87098276665114
18042.0,3.2249999999999996,90.84769445738239
15071.0,3.221020408163265,90.82440614811364
17923.0,3.216666666666667,90.8011178388449
12392.0,3.2157534246575348,90.77782952957615
15777.0,3.2151583710407237,90.7545412203074
12863.0,3.2126591230551624,90.73125291103867
16992.0,3.212522897585346,90.7079646017699
14581.0,3.2086956521739127,90.68467629250117
16884.0,3.2043781094527364,90.66138798323242
14947.0,3.202405063291139,90.63809967396367
17794.0,3.2021739130434783,90.61481136469493
15043.0,3.1967168262653893,90.59152305542617
15606.0,3.1961687413554634,90.56823474615743
15584.0,3.193005780346821,90.54494643688868
16565.0,3.1924242424242424,90.52165812761993
15497.0,3.1922870730652835,90.4983698183512
14722.0,3.1906862745098046,90.47508150908244
14590.0,3.1905862831858407,90.4517931998137
18055.0,3.187413294797688,90.42850489054494
17104.0,3.181409395973154,90.4052165812762
14732.0,3.181082949308756,90.38192827200746
14491.0,3.18,90.3586399627387
16054.0,3.179513381995134,90.33535165346996
12967.0,3.1726858513189455,90.3120633442012
17241.0,3.1724161849710986,90.28877503493247
16090.0,3.167846153846154,90.2654867256637
13114.0,3.167297297297297,90.24219841639497
16163.0,3.163246527777778,90.21891010712622
12817.0,3.1622891566265063,90.19562179785747
14252.0,3.162072072072072,90.17233348858873
16781.0,3.158333333333333,90.14904517931998
17772.0,3.15625,90.12575687005123
17106.0,3.1489102564102565,90.10246856078248
14017.0,3.1472602739726026,90.07918025151373
17935.0,3.146604938271605,90.055891942245
14229.0,3.143179012345679,90.03260363297625
13782.0,3.1430575539568344,90.0093153237075
12385.0,3.14281045751634,89.98602701443875
15504.0,3.1397391304347826,89.96273870517001
16827.0,3.13704,89.93945039590126
16472.0,3.133333333333333,89.91616208663251
13374.0,3.131851851851852,89.89287377736377
12652.0,3.1306451612903228,89.86958546809501
18236.0,3.11641638225256,89.84629715882627
12357.0,3.1142021139468934,89.82300884955751
13088.0,3.1067105263157897,89.79972054028877
16183.0,3.1054621848739496,89.77643223102004
17547.0,3.1047085201793725,89.75314392175127
16907.0,3.1036324786324787,89.72985561248254
14819.0,3.0951562499999996,89.70656730321379
15718.0,3.092526315789474,89.68327899394504
17742.0,3.091081560283688,89.65999068467629
13752.0,3.087404580152672,89.63670237540755
15048.0,3.084375,89.6134140661388
15845.0,3.083069306930693,89.59012575687005
16773.0,3.082098765432099,89.5668374476013
12692.0,3.0819444444444444,89.54354913833255
17374.0,3.077714285714286,89.52026082906382
13076.0,3.0772727272727276,89.49697251979507
12672.0,3.0766666666666667,89.47368421052632
15742.0,3.0758823529411767,89.45039590125758
15645.0,3.075428571428572,89.42710759198881
12370.0,3.073888888888889,89.40381928272008
17236.0,3.0700909090909088,89.38053097345133
14171.0,3.0681818181818183,89.35724266418258
12698.0,3.060810810810811,89.33395435491384
17285.0,3.0595714285714286,89.31066604564508
13262.0,3.058688524590164,89.28737773637634
14166.0,3.0577380952380957,89.26408942710759
13019.0,3.0552896725440806,89.24080111783884
14413.0,3.0550471698113206,89.21751280857009
17845.0,3.0519897959183675,89.19422449930136
14630.0,3.0509009009009005,89.1709361900326
13144.0,3.05,89.14764788076386
15778.0,3.049009900990099,89.1243595714951
15165.0,3.0484375,89.10107126222636
17390.0,3.0469387755102044,89.07778295295762
13312.0,3.042682926829268,89.05449464368887
15848.0,3.042173913043478,89.03120633442012
12586.0,3.0406743421052633,89.00791802515138
14962.0,3.0406329113924055,88.98462971588262
13779.0,3.040188679245283,88.96134140661388
15291.0,3.0386856554564172,88.93805309734513
14608.0,3.037326530612245,88.91476478807638
14738.0,3.0365384615384614,88.89147647880765
13821.0,3.0345151515151514,88.86818816953888
14797.0,3.0334343434343434,88.84489986027015
17753.0,3.0317187499999996,88.8216115510014
17991.0,3.029333333333333,88.79832324173265
15712.0,3.027939317319848,88.77503493246391
14051.0,3.0247193062528526,88.75174662319516
14285.0,3.023317191283293,88.72845831392641
18006.0,3.0228415300546447,88.70517000465766
17883.0,3.021372549019608,88.68188169538892
15828.0,3.021307901907357,88.65859338612016
14700.0,3.016986301369863,88.63530507685142
13594.0,3.012162162162163,88.61201676758267
14169.0,3.002067307692308,88.58872845831392
15696.0,3.0000269541778977,88.56544014904519
17765.0,2.9984905660377357,88.54215183977642
17450.0,2.9981931707317075,88.51886353050769
12837.0,2.99627027027027,88.49557522123894
12734.0,2.9901129943502824,88.47228691197019
17177.0,2.9875,88.44899860270145
18085.0,2.986875,88.4257102934327
15720.0,2.983125,88.40242198416395
15741.0,2.9802857142857144,88.3791336748952
15538.0,2.979478346456693,88.35584536562645
15751.0,2.9770654627539503,88.33255705635771
16888.0,2.9738095238095235,88.30926874708896
16833.0,2.9737671232876712,88.28598043782021
15519.0,2.9707758620689657,88.26269212855146
13007.0,2.9703389830508473,88.23940381928273
17121.0,2.969245283018868,88.21611551001396
17622.0,2.9687862796833775,88.19282720074523
15958.0,2.966717557251908,88.16953889147648
15717.0,2.965584415584416,88.14625058220773
15094.0,2.9642857142857144,88.12296227293899
13259.0,2.9637922077922076,88.09967396367023
14809.0,2.9601724137931034,88.07638565440149
13024.0,2.9581215469613262,88.05309734513274
17216.0,2.9568181818181816,88.02980903586399
12717.0,2.9567021276595744,88.00652072659526
15766.0,2.954878048780488,87.9832324173265
15451.0,2.952025316455696,87.95994410805775
14576.0,2.9500000000000006,87.936655798789
13270.0,2.95,87.89007918025152
13222.0,2.95,87.89007918025152
14095.0,2.95,87.89007918025152
12889.0,2.948870967741936,87.84350256171402
16285.0,2.9483333333333333,87.82021425244527
13604.0,2.947892561983471,87.79692594317653
16905.0,2.947803379416283,87.77363763390778
13531.0,2.9453521126760562,87.75034932463903
18285.0,2.9448275862068964,87.72706101537028
15133.0,2.944571428571429,87.70377270610153
13792.0,2.94375,87.6804843968328
14419.0,2.939855072463768,87.65719608756403
13340.0,2.9394930160372477,87.6339077782953
15870.0,2.9394219653179188,87.61061946902655
16199.0,2.9369158878504673,87.5873311597578
13125.0,2.9364814814814815,87.56404285048906
15961.0,2.930454545454545,87.54075454122031
18259.0,2.9284023668639056,87.51746623195156
13628.0,2.9258490566037736,87.49417792268281
15430.0,2.924757281553398,87.47088961341407
15346.0,2.924396551724138,87.44760130414532
13854.0,2.923048090523338,87.42431299487657
15535.0,2.9217777777777783,87.40102468560782
17202.0,2.920909090909091,87.37773637633907
12851.0,2.9205882352941175,87.35444806707034
14509.0,2.919736842105263,87.33115975780159
13957.0,2.9187898089171975,87.30787144853284
16251.0,2.9161363636363635,87.2845831392641
12996.0,2.9139344262295084,87.26129482999534
15474.0,2.9125,87.2380065207266
17142.0,2.9121900826446283,87.21471821145785
13658.0,2.9085069444444445,87.1914299021891
